Country Code;Indicator Name;Indicator Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013
URY;Consumer price index (2005=100, average);GFDD.OE.02;3,75e-06;4,6e-06;5,11e-06;6,19e-06;8,81e-06;1,38e-05;2,39e-05;4,53e-05;0,000102;0,000123;0,000144;0,000178;0,000314;0,000619;0,0011;0,00199;0,003;0,00474;0,00685;0,0114;0,0187;0,0251;0,0298;0,0445;0,0691;0,118975259;0,209849313;0,34324351;0,556713402;1,004575014;2,134982109;4,312059402;7,264060497;11,19397449;16,20171547;23,04666901;29,5785675;35,44068527;39,27220535;41,49449539;43,47122192;45,3662796;51,7050705;61,72537231;67,37793732;70,54421997;75,05827332;81,14865875;87,52771759;93,74145508;100,0;108,0937729;116,8469543;126,8667374
URY;Consumer price index (2005=100, December);GFDD.OE.01;4,33e-06;4,77e-06;5,31e-06;7,62e-06;1,03e-05;1,94e-05;2,9e-05;6,84e-05;0,000114;0,000131;0,000158;0,000214;0,000416;0,000739;0,00153;0,00255;0,00357;0,00562;0,00821;0,015;0,0215;0,0278;0,0335;0,0507;0,0843;0,154240698;0,26321438;0,413997859;0,699684083;1,323642969;3,030539751;5,498874187;8,73830986;13,3592701;19,24946213;26,07201385;32,41477585;37,33177567;40,55419922;42,24537277;44,37891006;45,97140503;57,91512299;63,7951088;68,63724518;72,00258636;76,59632111;83,10922241;90,61232758;96,10440063;102,7670212;111,6049805;119,9496613;130,1749878
URY;Corporate bond average maturity (years);GFDD.DM.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,030137062;;6,1095891
URY;Corporate bond issuance volume to GDP (%);GFDD.DM.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,423399508;;0,167615235
URY;Credit card (% age 15+);GFDD.AI.20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;27,11016083;;
URY;Credit to government and state owned enterprises to GDP (%);GFDD.EI.08;;;;;;;;;;;;;;;;;;;;;2,180999994;2,427999973;10,48999977;9,43200016;17,70999908;11,86699963;7,751999855;5,039999962;6,140999794;6,454999924;7,580999851;5,613999844;4,452000141;3,868999958;4,900000095;3,815000057;3,632999897;3,752000093;5,227000237;4,206999779;4,018000126;9,621999741;13,29899979;10,31799984;8,491999626;6,899000168;6,482999802;4,78000021;4,335000038;5,360000134;3,230999947;3,74000001;3,315000057;2,602999926
URY;Debit card (% age 15+);GFDD.AI.21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,44860077;;
URY;Deposit money bank assets to deposit money bank assets and central bank assets (%);GFDD.DI.04;60,31457901;62,91798782;59,50786209;53,93088913;54,12728119;43,67773056;38,17057037;39,41930008;42,12738037;40,07205582;40,88129044;32,67682648;35,7766037;36,0446701;32,2053566;77,29257965;76,29039764;82,09957886;86,69033051;89,83531189;89,97695923;91,67622375;85,61424255;61,55105209;53,80422211;57,33883667;48,11188507;40,82348251;47,16081238;56,35754013;57,89420319;64,09526062;63,48465347;65,70088196;68,37351227;70,18865204;72,54800415;75,19805908;78,1872406;77,3937149;74,78673553;86,57023621;68,41046906;62,73110962;56,5672226;60,82769012;77,37548828;80,6674118;75,00724792;74,78562164;71,85452271;75,37030792;73,34513092;73,27328491
URY;Deposit money banks' assets to GDP (%);GFDD.DI.02;;19,16159439;20,62610626;19,07272148;17,76917839;14,78087521;9,322013855;8,461983681;7,429723263;6,857852459;7,500826359;7,962649345;8,247595787;7,836909771;6,949422836;12,52182484;19,52864075;22,43532753;24,26279449;25,19640732;30,82073402;36,13830566;56,72912979;63,84761429;49,55825424;45,77122498;40,05825043;32,32286072;30,66582489;32,89536667;30,11927986;25,23278046;24,06099129;24,43203354;23,62687874;25,6367054;26,66046906;26,04132462;35,32043457;46,18971634;48,10416794;56,08439255;71,64102173;63,77226639;40,37578201;29,82510567;28,63848495;27,52787399;28,30988121;28,87389374;25,80560684;25,5831089;26,8016777;28,00209618
URY;Depositing/withdrawing at least once in a typical month (% age 15+);GFDD.AI.26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;21,13391685;;
URY;Domestic credit to private sector (% of GDP);GFDD.DI.14;30,90932846;29,28157616;30,81308174;31,28051567;35,0569458;32,96022034;18,72525024;17,54210281;12,48152924;11,46120262;15,72798824;17,72914124;21,73207855;12,17363167;18,72854614;20,17438889;22,34369278;25,73290443;29,34126854;33,94834518;37,23591232;40,42415619;72,38233948;57,9617424;52,82851791;55,28629303;46,77741241;37,05291367;38,31548691;36,33086395;32,43983841;25,51205063;25,31990433;24,86348152;23,85579872;26,43822098;26,80770302;25,90578461;40,52127075;43,59576797;45,09422684;53,85627747;70,52067566;43,19149399;24,19724655;22,47882271;23,95014763;23,41174889;27,8438282;21,33084679;23,09467316;23,41950226;24,04620361;26,84091949
URY;Electronic payments used to make payments (% age 15+);GFDD.AI.22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,166661978;;
URY;External loans and deposits of reporting banks vis-à-vis all sectors (% of domestic bank deposits);GFDD.OI.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;127,2392273;107,5467453;136,72229;98,38807678;87,20709229;84,00513458;99,16593933;131,6075134;170,1940918;145,1659698;141,0435944;143,5415955;141,8545837;123,55896;111,39048;84,72724152;74,00973511;70,40583801;65,35528564
URY;External loans and deposits of reporting banks vis-à-vis the banking sector (% of domestic bank deposits);GFDD.OI.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;65,79303741;57,13723755;92,19597626;61,76336288;50,21257782;46,6409874;58,20405579;64,16307831;92,32078552;69,42382813;64,2982254;63,23598862;65,88137817;50,44400787;44,0477066;37,83516312;37,39599991;34,99886703;28,71221352
URY;External loans and deposits of reporting banks vis-à-vis the nonbanking sectors (% of domestic bank deposits);GFDD.OI.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,44618988;50,40950394;44,52630234;36,62471771;36,99451828;37,36414337;40,96187973;67,44442749;77,87330627;75,74214172;76,74536133;80,3055954;75,97319794;73,11495209;67,34276581;46,89207458;36,61372757;35,40697479;36,64307022
URY;Financial system deposits to GDP (%);GFDD.DI.08;;4,749945164;4,152331352;10,07725525;16,48897362;12,38849735;7,773656845;8,140372276;7,591872692;7,026575565;7,401928425;7,987562656;8,554322243;7,748202324;6,782815933;9,00404644;14,29918766;18,95095062;22,07052612;23,0534935;26,95936012;32,67074585;45,28548431;48,48864746;43,05509949;39,7914505;36,95453262;34,21059799;32,35147476;35,79817963;37,38063431;35,41454697;33,48402786;30,87304497;27,81611633;28,47691727;28,81771088;27,61763573;30,05496979;35,10797882;38,75951385;42,93447495;49,46022034;49,2578392;43,77928162;39,91581345;38,32374954;35,73928452;36,11568069;37,53322983;35,97084045;37,03303528;37,66975403;38,58086395
URY;Firms identifying access to finance as a major constraint (%);GFDD.AI.36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31,3;;;;16,0;;;
URY;Firms not needing a loan (%);GFDD.AI.32;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40,3;;;;44,8;;;
URY;Firms using banks to finance investments (%);GFDD.AI.28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,9;;;;13,7;;;
URY;Firms using banks to finance working capital (%);GFDD.AI.29;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20,6;;;;26,4;;;
URY;Firms whose recent loan application was rejected (%);GFDD.AI.33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URY;Firms with a bank loan or line of credit (%);GFDD.AI.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;45,0;;;;48,6;;;
URY;Firms with a checking or savings account (%);GFDD.AI.27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88,0;;;;90,8;;;
URY;Foreign bank assets among total bank assets (%);GFDD.OI.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50,0;75,0;87,0;47,0;48,0;55,0;57,0;55,0;54,0;92,0
URY;Foreign banks among total banks (%);GFDD.OI.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;77,0;77,0;77,0;74,0;74,0;73,0;76,0;80,0;78,0;77,0;77,0;80,0;80,0;79,0;79,0;79,0;76,0;83,0;78,0
URY;GDP (Current USD);NY.GDP.MKTP.CD;1243993170,0;1549623550,0;1709221318,0;1538971681,0;1974511146,0;1889185075,0;1808775748,0;1598149807,0;1593701209,0;2004342742,0;2137241935,0;2807342742,0;2189502775,0;3964295673,0;4090252474,0;3538292267,0;3667161241,0;4114664911,0;4910255623,0;7181180175,0;10163020116,0;11048335541,0;9178802451,0;5102281489,0;4850241442,0;4732017873,0;5880112947,0;7367494222,0;8213515459,0;8438951476,0;9298839655,0;11206193313,0;12878157306,0;15002144584,0;17474578502,0;19297663097,0;20515465834,0;23969746851,0;25385928196,0;23983945191,0;22823255806,0;20898788420,0;13606494599,0;12045627411,0;13686333822,0;17362872704,0;19579479148,0;23410536927,0;30366148181,0;30461322498,0;38881102100,0;47236710628,0;50004354647,0;55707944622,0
URY;GDP per capita (Constant 2005 USD);NY.GDP.PCAP.KD;3151,804265;3188,860851;3099,83039;3068,290717;3107,482785;3106,004658;3167,820326;3021,774573;3051,474785;3207,005229;3264,595349;3246,579258;3200,12435;3208,17953;3298,74729;3492,34228;3615,443875;3648,018892;3818,933633;4027,669345;4234,191563;4272,021959;3830,041738;3414,337694;3353,660676;3381,067691;3655,708213;3923,405749;3956,698384;3974,646411;3959,596187;4070,927156;4362,170461;4445,390738;4734,262137;4632,233514;4855,677085;5233,716843;5435,111513;5301,997368;5180,950587;4972,921484;4587,39718;4627,243729;4861,121242;5221,673186;5427,425142;5768,314574;6162,847727;6286,104002;6791,050415;7264,808954;7505,786591;7808,626662
URY;Global leasing volume to GDP (%);GFDD.OI.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URY;GNI (Current USD);NY.GNP.MKTP.CD;1235424236,0;1540827963,0;1709217360,0;1525755398,0;1956820135,0;1868520929,0;1786527424,0;1569568034,0;1569121085,0;1981766129,0;2377584677,0;2787177419,0;2151816226,0;3664325189,0;4026522084,0;3453317113,0;3593277820,0;4046446165,0;4833057462,0;7123252019,0;9781549077,0;10974400786,0;8991070720,0;4815073395,0;4485331873,0;4380363004,0;5587338537,0;7065306409,0;7884727816,0;8072108156,0;8960739816,0;10943009724,0;12646828065,0;14759038489,0;17153941379,0;18993823752,0;20231338852,0;23778032821,0;25176023092,0;23938913417,0;22757044476,0;20830698298,0;13684032691,0;11555056721,0;13095422650,0;16863010417,0;19142824257,0;22892465189,0;29459356614,0;29423161016,0;37378590310,0;45619727969,0;48468645059,0;53835341888,0
URY;Gross portfolio debt assets to GDP (%);GFDD.DM.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,512000084;3,500999928;5,757999897;7,343999863;14,56000042;17,89100075;10,70300007;11,89400005;9,918000221;7,81799984;8,93900013;13,97599983;8,56000042;9,506999969;7,999000072
URY;Gross portfolio debt liabilities to GDP (%);GFDD.DM.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9,756999969;11,92199993;14,60900021;17,88699913;22,73800087;27,98900032;25,39800072;32,86999893;33,56499863;23,63100052;25,64699936;20,56599998;19,12800026;22,34900093;24,00099945
URY;Gross portfolio equity assets to GDP (%);GFDD.DM.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URY;Gross portfolio equity liabilities to GDP (%);GFDD.DM.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URY;H-statistic;GFDD.OI.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,763999999;0,653999984;0,639999986;0,584999979
URY;Insurance company assets to GDP (%);GFDD.DI.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,5;3,03399992;4,197000027;3,868999958;3,596999884;3,594000101;3,74000001;3,651000023;3,721999884;4,073999882;4,201000214;4,492000103;5,007999897;5,468999863
URY;International debt issues to GDP (%);GFDD.DM.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,509327888;6,793205261;6,760084629;6,859908581;8,025753021;10,02760315;12,31111336;16,00879669;23,77307892;31,74494553;33,91918182;32,51132584;36,09797287;39,31908417;31,99494553;27,9951992;25,31710243;20,81415176;19,71856308;19,53529358
URY;Investments financed by banks (%);GFDD.AI.34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8,4;;;;9,2;;;
URY;Investments financed by equity or stock sales (%);GFDD.AM.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,2;;;;6,6;;;
URY;Lerner index;GFDD.OI.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,112644;0,103587;0,103509;0,091358443;0,113733286;-0,089415892;-0,489288202;0,023441148;0,104643736;0,132379392;0,248566815;0,303288943;0,32909768;0,21916804;0,273553555;0,305358376;0,30155784;0,28326484
URY;Life insurance premium volume to GDP (%);GFDD.DI.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,138999999;0,209999993;0,214000002;0,216000006;0,263999999;0,307999998;0,316000015;0,432999998;0,352999985;0,32100001;0,224000007;0,296000004;0,300999999;0,347000003;0,395000011;0,444999993;0,467000008;0,560000002;0,621999979
URY;Liquid assets to deposits and short term funding (%);GFDD.SI.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47,39360046;53,80876541;50,44064713;40,63838577;37,67734909;60,13620377;51,97591782;47,02707672;44,80686951;52,07309723;53,2698288;50,66311646;46,65916443;50,24209213;55,72598648;42,33813858
URY;Liquid liabilities in millions USD (2000 constant);GFDD.OI.07;;;;;3239,814697;1691,863159;1565,58606;1134,307495;1342,98645;1827,011108;2050,491211;3000,062012;1667,94519;1999,394653;1680,449707;1900,15564;2461,623047;3071,318115;4137,29541;5650,961426;7348,647461;8686,52832;4322,272949;3677,666992;3535,420654;3191,586182;4232,8125;4087,397217;4425,475098;4817,013184;4957,589355;5600,773926;5856,804688;6132,007813;6695,054199;7039,460938;7456,775391;8185,754395;9469,828125;9702,783203;9541,350586;8881,148438;5992,724609;5723,675781;6281,849609;6695,079102;7279,635742;8337,930664;9647,435547;11460,78711;13472,42871;15590,95117;17282,95898;18406,52344
URY;Liquid liabilities to GDP (%);GFDD.DI.05;;25,62749863;26,82568359;27,52293968;28,13077927;26,40449905;20,83959389;19,01210976;17,02799988;16,4813385;17,75528908;19,23518753;19,38134384;16,6415081;14,52574921;14,34732819;18,4113121;23,39127541;26,96915054;27,58480453;31,38120651;37,33525467;50,72137451;53,78378296;47,09150696;43,51419067;40,77315521;37,89868164;35,83754349;39,20450592;40,44273376;38,22050858;36,46116257;34,08491135;31,01424217;31,69332504;31,83760452;30,28391647;32,64860153;37,83537292;41,48743439;45,53668976;52,05124283;51,86750031;46,49593353;42,92293549;41,59428024;39,08607864;39,46079636;41,16185379;39,89560318;41,01425552;41,95636368;43,02497101
URY;Loan from a financial institution in the past year (% age 15+);GFDD.AI.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14,80350018;;
URY;Loan from a private lender in the past year (% age 15+);GFDD.AI.15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,553778112;;
URY;Loan from an employer in the past year (% age 15+);GFDD.AI.16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,565994024;;
URY;Loan from family or friends in the past year (% age 15+);GFDD.AI.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,409503937;;
URY;Loan in the past year (% age 15+);GFDD.AI.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24,29158974;;
URY;Loan through store credit in the past year (% age 15+);GFDD.AI.17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,434960842;;
URY;Loans from nonresident banks (amounts outstanding) to GDP (%);GFDD.OI.09;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19,31840134;16,8701992;16,4624176;20,41288376;16,29423332;18,19197083;15,85737896;18,82189369;17,66616249;14,89076614;10,59156513;8,529337883;9,78619194;8,496303558;10,13088036;11,427145;11,76627254;11,06103706;13,77182388
URY;Loans from nonresident banks (net) to GDP (%);GFDD.OI.08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,583705068;0,348228693;;;0,787838042;;0,430320054;1,961836219;;-1,486647367;;1,151883125;5,401783466;-0,761374056;-0,156063035;;;2,444763422;0,835407257;
URY;Loans requiring collateral (%);GFDD.AI.30;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78,3;;;;55,1;;;
URY;Market capitalization excluding top 10 companies to total market capitalization (%);GFDD.AM.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URY;Mobile phone used to pay bills (% age 15+);GFDD.AI.23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,32853049;;
URY;Mobile phone used to send money (% age 15+);GFDD.AI.24;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,383679092;;
URY;Mutual fund assets to GDP (%);GFDD.DI.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,812;1,124;0,062;;;;0,05;0,032;;;;;;
URY;Nonbank financial institutions’ assets to GDP (%);GFDD.DI.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,003169098;0,003447468;0,002814283;0,002097769;0,001284658;0,004650922;0,00953766;0,015758498;0,01834509;0,030344402;0,04182576;0,031849843;0,012703339;0,001945614;0,003344049;0,00423885;0,002829638;0,001500157;0,001358133
URY;Nonfinancial corporate bonds to total bonds and notes outstanding (%);GFDD.AM.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URY;Nonlife insurance premium volume to GDP (%);GFDD.DI.10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,526000023;1,570000052;1,450000048;1,342000008;1,394999981;1,402999997;1,373999953;1,531999946;1,514000058;1,472000003;1,383000016;1,421000004;1,320000052;1,34800005;1,450999975;1,424000025;1,465999961;1,56400001;1,547000051
URY;Number of listed companies per 1,000,000 people;GFDD.OM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,03308582;12,62552643;11,57578278;8,301574707;8,241783142;6,608206272;6,559968472;6,202736855;5,542580128;4,892145157;5,772133827;5,137683868;4,818056583;4,508888721;4,207362652;3,608576536;2,106009245;2,70664072;3,002807379;2,39636898;;2,380646944;1,779368877;1,773319006;1,767173171;
URY;Outstanding domestic private debt securities to GDP (%);GFDD.DM.03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URY;Outstanding domestic public debt securities to GDP (%);GFDD.DM.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URY;Outstanding international private debt securities to GDP (%);GFDD.DM.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,002976418;4,80638361;4,653220177;4,306670189;4,347493172;4,708302498;4,827833652;4,549807549;5,159843922;4,557068348;3,142971992;2,375160456;1,618992925;1,11988318;0,547325611;0,157481372;;;;0,000974586
URY;Outstanding international public debt securities to GDP (%);GFDD.DM.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,506351233;1,986822009;2,106864452;2,55323863;3,678260088;5,319301128;7,483280182;11,45898914;18,61323547;27,18787575;30,77620888;30,13616562;34,4789772;38,19919968;31,44762039;27,83771896;25,31710243;20,81415176;19,71856308;19,53431892
URY;Pension fund assets to GDP (%);GFDD.DI.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,268000007;0,845000029;1,523000002;2,525000095;3,676000118;5,546000004;8,401000023;10,6239996;11,25699997;11,80900002;13,38599968;13,27200031;10,99400043;14,57299995;17,24600029;16,93600082;19,37899971;19,69799995
URY;Population (Total);SP.POP.TOTL;2538779,0;2571834,0;2604042,0;2635294,0;2665561,0;2694714,0;2723055,0;2750273,0;2774949,0;2795223,0;2809981,0;2818462,0;2821645,0;2822306,0;2824291,0;2830378,0;2841603,0;2857218,0;2876019,0;2896016,0;2915735,0;2934985,0;2954236,0;2973436,0;2992644,0;3011918,0;3031053,0;3049987,0;3069112,0;3088980,0;3109941,0;3131936,0;3154657,0;3177867,0;3201235,0;3224383,0;3247585,0;3270549,0;3291677,0;3308884,0;3320841,0;3326762,0;3327500,0;3325411,0;3323822,0;3325155,0;3330217,0;3338384,0;3348898,0;3360431,0;3371982,0;3383486,0;3395253,0;3407062,0
URY;Private credit by deposit money banks and other financial institutions to GDP (%);GFDD.DI.12;;18,75624084;20,19274712;18,7013092;17,5377636;14,58405876;9,091688156;7,655708313;6,294620514;6,09835577;6,955855846;7,414184093;7,544313908;7,106091022;6,304718494;10,25986576;15,84635353;19,1064949;21,30163002;23,05143356;29,05168533;34,08522797;50,81898117;54,59946442;38,14250183;34,1156044;32,62932587;27,52440262;26,31559944;27,96264267;24,94199181;20,43745041;20,05603027;20,93212318;19,99113464;21,84128952;23,38276863;22,82599258;31,10988808;41,50998688;44,00519562;49,30096054;60,50269318;52,75487518;31,49911118;22,41542053;22,22234154;22,24971581;24,04315758;23,6842289;20,9810009;21,69240379;22,69669151;24,37077713
URY;Private credit by deposit money banks to GDP (%);GFDD.DI.01;;18,75624084;20,19274712;18,7013092;17,5377636;14,58405876;9,091688156;7,655708313;6,294620514;6,09835577;6,955855846;7,414184093;7,544313908;7,106091022;6,304718494;10,25986576;15,84635353;19,1064949;21,30163002;23,05143356;29,05168533;34,08522797;50,81898117;54,59946442;38,14250183;34,1156044;32,62932587;27,52440262;26,31559944;27,96264267;24,94199181;20,43745041;20,05603027;20,93212318;19,99104691;21,84074783;23,38183022;22,82513046;31,10940933;41,50988007;44,00457001;49,29916;60,49740982;52,74842834;31,49495506;22,41168785;22,21964645;22,2484951;24,04218483;23,6832695;20,98017502;21,69158936;22,69600677;24,37018013
URY;Provisions to nonperforming loans (%);GFDD.SI.07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;62,79999924;48,40000153;;49,90000153;58,29999924;;;50,90000153;52,79999924;55,09999847;63,47999954;57,32699966;49,85300064;50,4620018;54,51100159;48,04899979
URY;Remittance inflows to GDP (%);GFDD.OI.13;;;;;;;;;;;;;;;;;;;;0,0585;;;;;;;;;;;;;;;;;;;;;;2,89e-05;0,264969051;0,512661457;0,510700405;0,441979796;0,454215348;0,412105024;0,355369419;0,331807643;0,264578402;0,27274549;0,243530795;0,220341995
URY;Saved any money in the past year (% age 15+);GFDD.AI.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16,90538979;;
URY;Saved at a financial institution in the past year (% age 15+);GFDD.AI.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,692472935;;
URY;Saved using a savings club in the past year (% age 15+);GFDD.AI.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,458101034;;
URY;Small firms with a bank loan or line of credit (%);GFDD.AI.04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;37,5;;;;41,9;;;
URY;Stock market capitalization to GDP (%);GFDD.DM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,089961767;0,838085473;0,994553268;0,932033956;0,794682622;0,755194247;0,6997208;;;;0,456488103;0,56373769;0,572049797;0,621835649;0,551048875;0,428029329;0,373111367;0,360383004;0,344714165;
URY;Stock market return (%, year-on-year);GFDD.OM.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URY;Stock market total value traded to GDP (%);GFDD.DM.02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,066858537;0,041024912;0,01990629;0,013643312;0,013233813;0,011266641;;;0,002589656;0,002265739;0,003838558;0,004511527;0,00719319;0,039572053;0,044971593;;;0,005543905;0,002163667;
URY;Stock market turnover ratio (%);GFDD.EM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,300329208;3,09155488;1,96042645;1,342845559;1,982774258;0,91323483;;;;;0,758453667;1,03815639;1,585039377;11,67782497;4,487477303;;2,850438833;0,436856151;0,84771812;
URY;Stock price volatility;GFDD.SM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URY;Syndicated loan average maturity (years);GFDD.DM.14;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2,105168819;3,501369953;;;;;8,033999443;10,01871014;;;;11,34790993;;15,00821972
URY;Syndicated loan issuance volume to GDP (%);GFDD.DM.12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3,995047808;0,197475567;;;;;0,423913211;2,007642984;;;;2,866414547;;0,219717324
URY;Total factoring volume to GDP (%);GFDD.OI.18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,160999998;0,143999994
URY;Value of collateral needed for a loan (% of the loan amount);GFDD.AI.31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;226,3;;;;165,2;;;
URY;Value traded excluding top 10 traded companies to total value traded (%);GFDD.AM.01;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
URY;Working capital financed by banks (%);GFDD.AI.35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7,0;;;;7,6;;;
VEN;5-bank asset concentration;GFDD.OI.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;56,97203064;48,84002304;51,46301651;51,72981644;62,3556633;59,64745331;64,8425293;62,38959885;55,52914047;50,04389572;60,98353577;67,54951477;72,402565;72,37343597;70,93543243;72,17621613
VEN;Account at a formal financial institution (% age 15+);GFDD.AI.05;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;44,11666107;;
